Title,Duration,MPA,Rating,grossWorldWide,directors,writers,stars,genres,countries_origin,filming_locations,Languages,release_date
Emilia Pérez,2h 12m,R,6.8,9655756.0,['Jacques Audiard'],"['Jacques Audiard', 'Thomas Bidegain', 'Léa Mysius']","['Zoe Saldana', 'Karla Sofía Gascón', 'Selena Gomez']",Musical,"['France', 'Belgium', 'Mexico']","[""Studios de Bry, 2 Av. de l'Europe, Bry-sur-Marne, Paris, France""]","['Spanish', 'English', 'French']",
Ricky Stanicky,1h 53m,R,6.2,nan,['Peter Farrelly'],"['Jeffrey Bushell', 'Brian Jarvis', 'James Lee Freeman']","['Zac Efron', 'John Cena', 'Andrew Santino']",Raunchy Comedy,"['United States', 'Australia', 'United Kingdom']","['Melbourne, Victoria, Australia']",['English'],
The World According to Allee Willis,1h 37m,Not Rated,8.1,29689.0,['Alexis Spraic'],[],"['Pamela Adlon', 'Andrae Alexander', 'Stephen Bray']",Biography,['United States'],[],['English'],
Uprising,2h 6m,TV-MA,6.6,nan,['Sang-man Kim'],"['Park Chan-wook', 'Shin Chul', 'Sang-man Kim']","['Gang Dong-won', 'Park Jeong-min', 'Kim Shin-rock']",Drama,['South Korea'],"['Seoul, South Korea']","['Korean', 'Japanese']",
You're All Gonna Die,1h 28m,nan,2.9,3800.0,['Dominic Ross'],['Dominic Ross'],"['Joe Arvallo', 'Nelson Deprado', 'Sean Dillingham']",Horror,['United States'],[],['English'],
Rifle Club,1h 53m,nan,7.5,281694.0,['Aashiq Abu'],"['Dileesh Nair', 'Syam Pushkaran', 'Sharfu']","['Anurag Kashyap', 'Ramzan Muhammed', 'Baby Jean']",Action,['India'],[],['Malayalam'],
Handling the Undead,1h 37m,nan,5.4,233149.0,['Thea Hvistendahl'],"['Thea Hvistendahl', 'John Ajvide Lindqvist']","['Bjørn Sundquist', 'Renate Reinsve', 'Dennis Østry Ruud']",Mystery,"['Norway', 'Sweden', 'Greece', 'Denmark']","['Oslo, Norway']",['Norwegian'],
Crumb Catcher,1h 43m,nan,6.2,39660.0,['Chris Skotchdopole'],"['Chris Skotchdopole', 'Larry Fessenden', 'Rigo Garay']","['Rigo Garay', 'Ella Rae Peck', 'John Speredakos']",Drama,['United States'],[],[],
Marco,2h 25m,nan,7.9,1061417.0,['Haneef Adeni'],['Haneef Adeni'],"['Unni Mukundan', 'Yukti Thareja', 'Kabir Duhan Singh']",Action,['India'],[],"['Malayalam', 'Tamil', 'Telugu']",
Speak No Evil,1h 50m,R,6.8,76756109.0,['James Watkins'],"['James Watkins', 'Christian Tafdrup', 'Mads Tafdrup']","['James McAvoy', 'Mackenzie Davis', 'Scoot McNairy']",Psychological Horror,"['United States', 'Croatia', 'Canada']",['Croatia'],['English'],
Society of the Snow,2h 24m,R,7.8,1281.0,['J.A. Bayona'],"['J.A. Bayona', 'Bernat Vilaplana', 'Jaime Marques']","['Enzo Vogrincic', 'Agustín Pardella', 'Matías Recalt']",Docudrama,['Spain'],"['Andes, Argentina']",['Spanish'],
Gran Turismo,2h 14m,PG-13,7.1,122076738.0,['Neill Blomkamp'],"['Jason Hall', 'Zach Baylin', 'Alex Tse']","['David Harbour', 'Orlando Bloom', 'Archie Madekwe']",Action,"['Japan', 'United States']","['Dubai, United Arab Emirates']",['English'],
Napoleon,2h 38m,R,6.3,221394838.0,['Ridley Scott'],['David Scarpa'],"['Joaquin Phoenix', 'Vanessa Kirby', 'Tahar Rahim']",Costume Drama,"['United States', 'United Kingdom']","['Kalkara, Malta']","['English', 'French', 'Russian', 'German', 'Italian']",
There's Something in the Barn,1h 40m,R,5.5,1295652.0,['Magnus Martens'],"['Aleksander Kirkwood Brown', 'Josh Epstein', 'Kyle Rideout']","['Martin Starr', 'Amrita Acharia', 'Kiran Shah']",Comedy,"['Norway', 'Finland', 'France', 'United States']","['Tretten, Norway']","['English', 'Norwegian']",
Elemental,1h 41m,PG,7.0,496444308.0,['Peter Sohn'],"['John Hoberg', 'Kat Likkel', 'Brenda Hsueh']","['Leah Lewis', 'Mamoudou Athie', 'Ronnie Del Carmen']",Romance,['United States'],"['Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA']",['English'],
The Exorcism,1h 35m,R,4.2,9659440.0,['Joshua John Miller'],"['M.A. Fortin', 'Joshua John Miller']","['Russell Crowe', 'Ryan Simpkins', 'Sam Worthington']",Thriller,['United States'],"['Wilmington, North Carolina, USA']",['English'],
Asterix & Obelix: The Middle Kingdom,1h 52m,TV-PG,5.1,46497678.0,['Guillaume Canet'],"['René Goscinny', 'Albert Uderzo', 'Guillaume Canet']","['Guillaume Canet', 'Gilles Lellouche', 'Vincent Cassel']",Buddy Comedy,"['France', 'Belgium', 'United States']","[""Studios de Bry - 2 avenue de l'Europe, Bry-sur-Marne, Val-de-Marne, France""]",['French'],
Road House,2h 1m,R,6.2,nan,['Doug Liman'],"['Anthony Bagarozzi', 'Chuck Mondry', 'R. Lance Hill']","['Jake Gyllenhaal', 'Daniela Melchior', 'Conor McGregor']",Action,['United States'],['Dominican Republic'],['English'],
Dungeons & Dragons: Honor Among Thieves,2h 14m,PG-13,7.2,205187763.0,"['John Francis Daley', 'Jonathan Goldstein']","['Jonathan Goldstein', 'John Francis Daley', 'Michael Gilio']","['Chris Pine', 'Michelle Rodriguez', 'Regé-Jean Page']",Comedy,"['United States', 'Canada', 'United Kingdom', 'Iceland', 'Ireland', 'Australia']","['Fagradalsfjall, Iceland']",['English'],
Damaged,1h 37m,R,4.7,390143.0,['Terry McDonough'],"['Koji Steven Sakai', 'Gianni Capaldi', 'Paul Aniello']","['Samuel L. Jackson', 'Vincent Cassel', 'Gianni Capaldi']",Thriller,"['United States', 'United Kingdom']","['Scotland, UK']",['English'],
Homestead,1h 19m,nan,4.2,nan,['Ehrland Hollingsworth'],['Ehrland Hollingsworth'],"['Brian Krause', 'Jamie Bernadette', 'Mike Markoff']",Thriller,['United States'],[],['English'],
Sikandar Ka Muqaddar,2h 22m,TV-14,6.0,nan,['Neeraj Pandey'],"['Neeraj Pandey', 'Vipul K. Rawal']","['Jimmy Shergill', 'Avinash Tiwary', 'Tamannaah Bhatia']",Mystery,['India'],"['Mumbai, Maharashtra, India']",['Hindi'],
The Creator,2h 13m,PG-13,6.7,104272136.0,['Gareth Edwards'],"['Gareth Edwards', 'Chris Weitz']","['John David Washington', 'Madeleine Yuna Voyles', 'Gemma Chan']",Drama,['United States'],"['Bangkok, Thailand']","['English', 'Thai']",
Missing,1h 51m,PG-13,7.1,48767848.0,"['Nicholas D. Johnson', 'Will Merrick']","['Will Merrick', 'Nicholas D. Johnson', 'Sev Ohanian']","['Tim Griffin', 'Ava Zaria Lee', 'Nia Long']",Drama,"['United States', 'Russia']","['Cartagena, Colombia']","['English', 'Spanish']",
ChiefsAholic: A Wolf in Chiefs Clothing,2h 1m,nan,6.3,nan,['Dylan Sires'],[],"['Xaviar Babudar', 'Tom Grossi', 'Michael Lloyd']",Crime,['United States'],[],['English'],
Last Known Location,1h 50m,nan,5.4,nan,['Danny Donnelly'],['Aimee Theresa'],"['Aimee Theresa', 'Sophia Lucia Parola', 'Jennifer M. Kay']",Drama,['United States'],"['West Chester, Pennsylvania, USA']",['English'],
"Food, Inc. 2",1h 34m,nan,6.8,28161.0,"['Robert Kenner', 'Melissa Robledo']",[],"['Michael Pollan', 'Gerardo Reyes-Chavez', 'Eric Schlosser']",Food Documentary,['United States'],[],['English'],
Crumb Catcher,1h 43m,nan,6.2,39660.0,['Chris Skotchdopole'],"['Chris Skotchdopole', 'Larry Fessenden', 'Rigo Garay']","['Rigo Garay', 'Ella Rae Peck', 'John Speredakos']",Drama,['United States'],[],[],
Divinity,1h 28m,nan,5.3,102891.0,['Eddie Alcazar'],['Eddie Alcazar'],"['Bella Thorne', 'Caylee Cowan', 'Moises Arias']",Thriller,['United States'],[],['English'],
The Kill Room,1h 38m,R,5.5,994105.0,['Nicol Paone'],['Jonathan Jacobson'],"['Alexis Linkletter', 'Joe Manganiello', 'Danny Plaza']",Thriller,['United States'],"['Hoboken, New Jersey, USA']",['English'],
Madame Web,1h 56m,PG-13,4.0,100498764.0,['S.J. Clarkson'],"['Matt Sazama', 'Burk Sharpless', 'Claire Parker']","['Dakota Johnson', 'Sydney Sweeney', 'Isabela Merced']",Psychological Thriller,"['United States', 'Mexico']","['Palenque National Park, Chiapas, Mexico']","['English', 'Spanish']",
The Iron Claw,2h 12m,R,7.6,45204449.0,['Sean Durkin'],['Sean Durkin'],"['Zac Efron', 'Jeremy Allen White', 'Harris Dickinson']",Biography,"['United Kingdom', 'United States']","['Baton Rouge, Louisiana, USA']",['English'],
Knock at the Cabin,1h 40m,R,6.1,54760947.0,['M. Night Shyamalan'],"['Paul Tremblay', 'M. Night Shyamalan', 'Steve Desmond']","['Dave Bautista', 'Jonathan Groff', 'Ben Aldridge']",Psychological Thriller,"['United States', 'Japan', 'China']","['Tabernacle, New Jersey, USA']",['English'],
Accidental Texan,1h 44m,PG-13,5.8,292687.0,['Mark Lambert Bristol'],"['Julie B. Denny', 'Cole Thompson']","['Thomas Haden Church', 'Rudy Pankow', 'Carrie-Anne Moss']",Drama,['United States'],[],[],
Teenage Mutant Ninja Turtles: Mutant Mayhem,1h 39m,PG,7.2,181848832.0,"['Jeff Rowe', 'Kyler Spears']","['Seth Rogen', 'Evan Goldberg', 'Jeff Rowe']","['Micah Abbey', 'Shamon Brown Jr.', 'Nicolas Cantu']",Hand-Drawn Animation,"['United States', 'Japan', 'Canada']","['New York City, New York, USA']",['English'],
Wicked,2h 40m,PG,7.9,654775945.0,['Jon M. Chu'],"['Winnie Holzman', 'Dana Fox', 'Gregory Maguire']","['Cynthia Erivo', 'Ariana Grande', 'Jeff Goldblum']",Romance,"['United States', 'Japan', 'Canada', 'Iceland', 'United Kingdom']","['Sky Studios Elstree Rowley, Borehamwood, Hertfordshire, England, UK']",['English'],
Teen Wolf: The Movie,2h 21m,TV-MA,5.5,nan,['Russell Mulcahy'],"['Jeff Davis', 'Will Wallace', 'Joseph Patrick Genier']","['Tyler Posey', 'Crystal Reed', 'Holland Roden']",Teen Drama,['United States'],"['Atlanta, Georgia, USA']","['English', 'Korean']",
Exhuma,2h 14m,nan,6.9,93891418.0,['Jang Jae-hyun'],['Jang Jae-hyun'],"['Choi Min-sik', 'Kim Go-eun', 'Lee Do-hyun']",Drama,['South Korea'],"['Baekdu-Daegan mountain range, South Korea']","['Korean', 'English', 'Japanese']",
Watchmen: Chapter I,1h 23m,R,7.0,nan,['Brandon Vietti'],"['J. Michael Straczynski', 'Dave Gibbons']","['Troy Baker', 'Adrienne Barbeau', 'Corey Burton']",Mystery,['United States'],[],['English'],
65,1h 33m,PG-13,5.4,60730568.0,"['Scott Beck', 'Bryan Woods']","['Scott Beck', 'Bryan Woods']","['Adam Driver', 'Ariana Greenblatt', 'Chloe Coleman']",Dinosaur Adventure,"['United States', 'Ireland', 'Australia', 'Canada']","['Bray, Ireland']",['English'],
Teen Wolf: The Movie,2h 21m,TV-MA,5.5,nan,['Russell Mulcahy'],"['Jeff Davis', 'Will Wallace', 'Joseph Patrick Genier']","['Tyler Posey', 'Crystal Reed', 'Holland Roden']",Teen Drama,['United States'],"['Atlanta, Georgia, USA']","['English', 'Korean']",
Fast X,2h 21m,PG-13,5.7,704875015.0,['Louis Leterrier'],"['Dan Mazeau', 'Justin Lin', 'Zach Dean']","['Vin Diesel', 'Michelle Rodriguez', 'Jason Statham']",Urban Adventure,"['United States', 'China', 'Japan']","['A24 Highway AKA Autoestrada do Interior Norte, Portugal']",['English'],
The Creator,2h 13m,PG-13,6.7,104272136.0,['Gareth Edwards'],"['Gareth Edwards', 'Chris Weitz']","['John David Washington', 'Madeleine Yuna Voyles', 'Gemma Chan']",Sci-Fi Epic,['United States'],"['Bangkok, Thailand']","['English', 'Thai']",
Dìdi,1h 33m,R,7.4,5135513.0,['Sean Wang'],['Sean Wang'],"['Izaac Wang', 'Joan Chen', 'Shirley Chen']",Comedy,['United States'],"['Fremont, California, USA']","['English', 'Mandarin']",
Lift,1h 47m,PG-13,5.5,nan,['F. Gary Gray'],['Daniel Kunka'],"['Kevin Hart', 'Gugu Mbatha-Raw', 'Sam Worthington']",Comedy,['United States'],"['Miramare, Trieste, Italy']","['English', 'Italian']",
Onyx the Fortuitous and the Talisman of Souls,1h 48m,Not Rated,6.2,182021.0,['Andrew Bowser'],['Andrew Bowser'],"['Andrew Bowser', 'Rivkah Reyes', 'Melanie Chandra']",Comedy,['United States'],"['104 Walker st Lenox, Massachusetts, USA']",['English'],
The Brutalist,3h 35m,R,8.1,1006269.0,['Brady Corbet'],"['Brady Corbet', 'Mona Fastvold']","['Adrien Brody', 'Felicity Jones', 'Guy Pearce']",Drama,"['United States', 'United Kingdom', 'Canada']","['Budapest, Hungary']","['English', 'Hungarian', 'Italian', 'Hebrew', 'Yiddish']",
Mafia Mamma,1h 41m,R,5.4,6119082.0,['Catherine Hardwicke'],"['Amanda Sthers', 'J. Michael Feldman', 'Debbie Jhoon']","['Toni Collette', 'Monica Bellucci', 'Sophia Nomvete']",Comedy,"['United Kingdom', 'Italy', 'United States']","['Bracciano, Rome, Lazio, Italy']","['English', 'Italian']",
Sleeping Dogs,1h 50m,R,6.1,2114923.0,['Adam Cooper'],"['Adam Cooper', 'Bill Collage', 'E.O. Chirovici']","['Russell Crowe', 'Karen Gillan', 'Marton Csokas']",Thriller,"['Australia', 'United States']","['Melbourne, Victoria, Australia']",['English'],
Maybe I Do,1h 35m,PG-13,5.0,4450096.0,['Michael Jacobs'],['Michael Jacobs'],"['Diane Keaton', 'William H. Macy', 'Richard Gere']",Romance,['United States'],"['Montclair, New Jersey, USA']",['English'],
The Crow,1h 51m,R,4.7,24088961.0,['Rupert Sanders'],"[""James O'Barr"", 'Zach Baylin', 'William Josef Schneider']","['Bill Skarsgård', 'FKA twigs', 'Danny Huston']",Fantasy,"['United States', 'United Kingdom', 'France', 'Czech Republic', 'Germany']","['Prague, Czech Republic']",['English'],
65,1h 33m,PG-13,5.4,60730568.0,"['Scott Beck', 'Bryan Woods']","['Scott Beck', 'Bryan Woods']","['Adam Driver', 'Ariana Greenblatt', 'Chloe Coleman']",Survival,"['United States', 'Ireland', 'Australia', 'Canada']","['Bray, Ireland']",['English'],
How to Come Alive with Norman Mailer,nan,nan,8.2,66974.0,['Jeff Zimbalist'],"['Victoria Marquette', 'Jeff Zimbalist']",['Norman Mailer'],Documentary,['United States'],[],['English'],
The Kill Room,1h 38m,R,5.5,994105.0,['Nicol Paone'],['Jonathan Jacobson'],"['Alexis Linkletter', 'Joe Manganiello', 'Danny Plaza']",Thriller,['United States'],"['Hoboken, New Jersey, USA']",['English'],
Kizumonogatari: Koyomi Vamp,2h 24m,16+,7.0,71675.0,['Tatsuya Oishi'],"['Nisio Isin', 'Tatsuya Oishi']","['Masashi Ebara', 'Yui Horie', 'Miyu Irino']",Animation,['Japan'],[],['Japanese'],
Zombie Town,1h 32m,PG-13,3.8,130802.0,['Peter Lepeniotis'],"['Michael Samonek', 'Michael Schwartz', 'Peter Lepeniotis']","['Lexie Mitchell', 'Brooke A. Smith', 'Chevy Chase']",Horror,"['Canada', 'United States']","['Sudbury, Ontario, Canada']",['English'],
The Windigo,1h 25m,nan,5.3,11737.0,['Gabe Torres'],['Brent Jordan'],"['Marco Fuller', 'Fivel Stewart', 'Tonantzin Carmelo']",Thriller,['United States'],"['Ann Arbor, Michigan, USA']","['English', 'Ojibwa']",
Saturday Night,1h 49m,R,7.0,9802248.0,['Jason Reitman'],"['Gil Kenan', 'Jason Reitman']","['Gabriel LaBelle', 'Rachel Sennott', 'Cory Michael Smith']",Comedy,['United States'],"['New York City, New York, USA']",['English'],
The Exorcism,1h 35m,R,4.2,9659440.0,['Joshua John Miller'],"['M.A. Fortin', 'Joshua John Miller']","['Russell Crowe', 'Ryan Simpkins', 'Sam Worthington']",Thriller,['United States'],"['Wilmington, North Carolina, USA']",['English'],
Amber Alert,1h 30m,PG-13,6.0,nan,['Kerry Bellessa'],"['Kerry Bellessa', 'Joshua Oram']","['Hayden Panettiere', 'Tyler James Williams', 'Kevin Dunn']",Thriller,['United States'],"['Louisville, Kentucy, USA']",['English'],
Bookworm,1h 43m,nan,6.1,551172.0,['Ant Timpson'],"['Toby Harvard', 'Ant Timpson']","['Nell Fisher', ""Morgana O'Reilly"", 'Millen Baird']",Drama,"['New Zealand', 'United States']",[],['English'],
The Marsh King's Daughter,1h 49m,R,5.9,3296734.0,['Neil Burger'],"['Elle Smith', 'Mark L. Smith', 'Karen Dionne']","['Daisy Ridley', 'Ben Mendelsohn', 'Brooklynn Prince']",Mystery,['United States'],"['Alliston, Ontario, Canada']",['English'],
Y2K,1h 31m,R,4.9,4210306.0,['Kyle Mooney'],"['Kyle Mooney', 'Evan Winter']","['Jaeden Martell', 'Rachel Zegler', 'Julian Dennison']",Teen Horror,"['United States', 'New Zealand']","['Ringwood, New Jersey, USA']",['English'],
Lift,1h 47m,PG-13,5.5,nan,['F. Gary Gray'],['Daniel Kunka'],"['Kevin Hart', 'Gugu Mbatha-Raw', 'Sam Worthington']",Comedy,['United States'],"['Miramare, Trieste, Italy']","['English', 'Italian']",
Godzilla x Kong: The New Empire,1h 55m,PG-13,6.1,571750016.0,['Adam Wingard'],"['Terry Rossio', 'Adam Wingard', 'Simon Barrett']","['Rebecca Hall', 'Brian Tyree Henry', 'Dan Stevens']",Action Epic,"['United States', 'Australia']",['Morocco'],['English'],
Godzilla Minus One,2h 4m,PG-13,7.7,113676322.0,['Takashi Yamazaki'],"['Takashi Yamazaki', 'Ishirô Honda', 'Takeo Murata']","['Minami Hamabe', 'Ryunosuke Kamiki', 'Sakura Andô']",Epic,['Japan'],['Japan'],['Japanese'],
Tu Jhoothi Main Makkaar,2h 30m,Not Rated,6.0,4035915.0,['Luv Ranjan'],"['Rahul Mody', 'Luv Ranjan']","['Ranbir Kapoor', 'Shraddha Kapoor', 'Anubhav Singh Bassi']",Romantic Comedy,['India'],"['Valldemosa, Palma de Mallorca, Spain']","['Hindi', 'English']",
Kizumonogatari: Koyomi Vamp,2h 24m,16+,7.0,71675.0,['Tatsuya Oishi'],"['Nisio Isin', 'Tatsuya Oishi']","['Masashi Ebara', 'Yui Horie', 'Miyu Irino']",Anime,['Japan'],[],['Japanese'],
American Fiction,1h 57m,R,7.5,22483370.0,['Cord Jefferson'],"['Cord Jefferson', 'Percival Everett']","['Jeffrey Wright', 'Tracee Ellis Ross', 'John Ortiz']",Comedy,['United States'],"['Scituate, Massachusetts, USA']",['English'],
Bagheera,2h 38m,nan,6.8,13454.0,['D.R. Suri'],"['Prashanth Neel', 'Soori']","['Sri Murali', 'Rukmini Vasanth', 'Prakash Raj']",Action,['India'],[],['Kannada'],
Challengers,2h 11m,R,7.1,96019408.0,['Luca Guadagnino'],['Justin Kuritzkes'],"['Mike Faist', ""Josh O'Connor"", 'Zendaya']",Drama,"['Italy', 'United States']","['Boston, Massachusetts, USA']","['English', 'Romanian']",
About Dry Grasses,3h 17m,Not Rated,7.7,2305695.0,['Nuri Bilge Ceylan'],"['Akin Aksu', 'Ebru Ceylan', 'Nuri Bilge Ceylan']","['Deniz Celiloglu', 'Merve Dizdar', 'Musab Ekici']",Drama,"['Turkey', 'France', 'Germany', 'Sweden', 'Qatar']","['Nemrut, Adiyaman, Turkey']",['Turkish'],
The School Duel,1h 30m,nan,8.9,nan,['Todd Wiseman Jr.'],['Todd Wiseman Jr.'],"['Kue Lawrence', 'Christina Brucato', 'Oscar Nuñez']",Thriller,['United States'],"['Orlando, Florida, USA']",['English'],
The Front Room,1h 34m,R,4.6,3165361.0,"['Max Eggers', 'Sam Eggers']","['Susan Hill', 'Max Eggers', 'Sam Eggers']","['Brandy Norwood', 'Andrew Burnap', 'Kathryn Hunter']",Horror,['United States'],"['Florham Park, New Jersey, USA']",['English'],
The Paragon,1h 25m,nan,6.9,4658.0,['Michael Duignan'],['Michael Duignan'],"['Benedict Wall', 'Florence Noble', 'Jessica Grace Smith']",Comedy,['New Zealand'],"['New Lynn, Auckland, New Zealand']",['English'],
Tillu Square,2h 17m,nan,6.6,2250679.0,['Mallik Ram'],"['Ravi Anthony', 'Sidhu Jonnalagadda']","['Anupama Parameswaran', 'Murli Sharma', 'Sidhu Jonnalagadda']",Crime,['India'],[],['Telugu'],
Joan Baez I Am a Noise,1h 53m,nan,7.0,728006.0,"['Miri Navasky', ""Maeve O'Boyle"", ""Karen O'Connor""]",[],"['Joan Baez', 'Sarah Schneider', 'Christiane Amanpour']",Music,['United States'],"['California, USA']",['English'],
Robot Dreams,1h 43m,PG-13,7.6,4655710.0,['Pablo Berger'],"['Pablo Berger', 'Sara Varon']",['Ivan Labanda'],Animation,"['Spain', 'France']","['Manhattan, New York City, New York, USA']",[],
The Seed of the Sacred Fig,2h 47m,PG-13,7.6,4308845.0,['Mohammad Rasoulof'],['Mohammad Rasoulof'],"['Soheila Golestani', 'Missagh Zareh', 'Setareh Maleki']",Thriller,"['France', 'Germany']","['Tehran, Iran']",['Persian'],
Guardians of the Galaxy Vol. 3,2h 30m,PG-13,7.9,845555777.0,['James Gunn'],"['James Gunn', 'Jim Starlin', 'Stan Lee']","['Chris Pratt', 'Chukwudi Iwuji', 'Bradley Cooper']",Sci-Fi,"['United States', 'New Zealand', 'France', 'Canada']","['Atlanta, Georgia, USA']","['English', 'Russian']",
A Cat's Life,1h 23m,PG,6.1,2050334.0,['Guillaume Maidatchevsky'],"['Guillaume Maidatchevsky', 'Michaël Souhaité', 'Maurice Genevoix']","['Capucine Sainson-Fabresse', 'Corinne Masiero', 'Lucie Laurent']",Drama,"['France', 'Switzerland']",[],['French'],
The Forge,2h 4m,PG,6.6,40392664.0,['Alex Kendrick'],"['Alex Kendrick', 'Stephen Kendrick']","['Cameron Arnett', 'Priscilla C. Shirer', 'Aspen Kennedy']",Drama,['United States'],"['Albany, Georgia, USA']",['English'],
The Three Musketeers - Part I: D'Artagnan,2h 1m,Not Rated,6.7,32407471.0,['Martin Bourboulon'],"['Matthieu Delaporte', 'Alexandre de La Patellière', 'Alexandre Dumas']","['François Civil', 'Vincent Cassel', 'Romain Duris']",Historical Epic,"['France', 'Germany', 'Spain', 'Belgium']","['Fort National Saint Malo, France']","['French', 'English', 'Italian', 'Spanish', 'German', 'Latin']",
Scrapper,1h 24m,Not Rated,6.9,1331301.0,['Charlotte Regan'],['Charlotte Regan'],"['Lola Campbell', 'Alin Uzun', 'Cary Crankson']",Drama,['United Kingdom'],"['Pitsea Railway Station, Pitsea, Basildon, Essex, England, UK']",['English'],
PAW Patrol: The Mighty Movie,1h 28m,PG,5.9,204986920.0,['Cal Brunker'],"['Cal Brunker', 'Bob Barlen', 'Shane Morris']","['Dan Duran', 'Kristen Bell', 'James Marsden']",Superhero,"['Canada', 'United States']","['Toronto, Ontario, Canada']",['English'],
The Holdovers,2h 13m,R,7.9,45676028.0,['Alexander Payne'],['David Hemingson'],"['Paul Giamatti', ""Da'Vine Joy Randolph"", 'Dominic Sessa']",Holiday Comedy,['United States'],"['Groton School, 282 Farmers Row, Groton, Massachusetts, USA']",['English'],
Amber Alert,1h 30m,PG-13,6.0,nan,['Kerry Bellessa'],"['Kerry Bellessa', 'Joshua Oram']","['Hayden Panettiere', 'Tyler James Williams', 'Kevin Dunn']",Thriller,['United States'],"['Louisville, Kentucy, USA']",['English'],
The Front Room,1h 34m,R,4.6,3165361.0,"['Max Eggers', 'Sam Eggers']","['Susan Hill', 'Max Eggers', 'Sam Eggers']","['Brandy Norwood', 'Andrew Burnap', 'Kathryn Hunter']",Thriller,['United States'],"['Florham Park, New Jersey, USA']",['English'],
Dragonkeeper,1h 38m,PG,5.7,6219482.0,"['Jianping Li', 'Salvador Simó']","['Carole Wilkinson', 'Pablo I. Castrillo', 'Ignacio Ferreras']","['Bill Nighy', 'Mayalinee Griffiths', 'Anthony Howell']",Fantasy,"['Spain', 'China']",[],"['English', 'Chinese', 'Spanish']",
Crescent City,1h 43m,R,3.9,nan,['RJ Collins'],['Rich Ronat'],"['Terrence Howard', 'Esai Morales', 'Nicky Whelan']",Thriller,['United States'],[],['English'],
Red One,2h 3m,PG-13,6.4,184894014.0,['Jake Kasdan'],"['Chris Morgan', 'Hiram Garcia']","['Dwayne Johnson', 'Chris Evans', 'Lucy Liu']",Fantasy,"['United States', 'Canada']","['Honolulu, Hawaii, USA']",['English'],
Sharper,1h 56m,R,6.7,nan,['Benjamin Caron'],"['Brian Gatewood', 'Alessandro Tanaka']","['Julianne Moore', 'Sebastian Stan', 'Justice Smith']",Thriller,['United States'],"['New York City, New York, USA']",['English'],
The Teachers' Lounge,1h 38m,PG-13,7.4,5707124.0,['Ilker Çatak'],"['Johannes Duncker', 'Ilker Çatak']","['Leonie Benesch', 'Anne-Kathrin Gummich', 'Rafael Stachowiak']",Drama,"['Germany', 'United States']","['Hamburg, Germany']","['German', 'Turkish', 'Polish', 'English']",
Afraid,1h 24m,PG-13,5.2,12977758.0,['Chris Weitz'],['Chris Weitz'],"['John Cho', 'Katherine Waterston', 'Keith Carradine']",Artificial Intelligence,"['United States', 'United Kingdom']","['Pacific Palisades California, USA']",['English'],
Family Pack,1h 34m,TV-MA,5.5,nan,['François Uzan'],"['François Uzan', 'Céleste Balin', 'Hervé Marly']","['Franck Dubosc', 'Jean Reno', 'Suzanne Clément']",Fantasy,['France'],"['Prague, Czech Republic']",['French'],
Emilia Pérez,2h 12m,R,6.8,9655756.0,['Jacques Audiard'],"['Jacques Audiard', 'Thomas Bidegain', 'Léa Mysius']","['Zoe Saldana', 'Karla Sofía Gascón', 'Selena Gomez']",Drama,"['France', 'Belgium', 'Mexico']","[""Studios de Bry, 2 Av. de l'Europe, Bry-sur-Marne, Paris, France""]","['Spanish', 'English', 'French']",
Leave the World Behind,2h 18m,R,6.4,nan,['Sam Esmail'],"['Rumaan Alam', 'Sam Esmail']","['Julia Roberts', 'Mahershala Ali', 'Ethan Hawke']",Drama,['United States'],"['Long Island, New York, USA']",['English'],
Fast X,2h 21m,PG-13,5.7,704875015.0,['Louis Leterrier'],"['Dan Mazeau', 'Justin Lin', 'Zach Dean']","['Vin Diesel', 'Michelle Rodriguez', 'Jason Statham']",Adventure,"['United States', 'China', 'Japan']","['A24 Highway AKA Autoestrada do Interior Norte, Portugal']",['English'],
The Little Mermaid,2h 15m,PG,7.2,569626289.0,['Rob Marshall'],"['David Magee', 'Hans Christian Andersen', 'John Musker']","['Halle Bailey', 'Jonah Hauer-King', 'Melissa McCarthy']",Sea Adventure,['United States'],"['Sardinia, Italy']",['English'],
Godzilla x Kong: The New Empire,1h 55m,PG-13,6.1,571750016.0,['Adam Wingard'],"['Terry Rossio', 'Adam Wingard', 'Simon Barrett']","['Rebecca Hall', 'Brian Tyree Henry', 'Dan Stevens']",Kaiju,"['United States', 'Australia']",['Morocco'],['English'],
La Chimera,2h 10m,Not Rated,7.3,5232815.0,['Alice Rohrwacher'],"['Alice Rohrwacher', 'Carmela Covino', 'Marco Pettenello']","[""Josh O'Connor"", 'Carol Duarte', 'Vincenzo Nemolato']",Romance,"['Italy', 'France', 'Switzerland', 'Turkey']","['Tarquinia, Lazio, Italy']","['Italian', 'English', 'French', 'Portuguese', 'German']",
Tu Jhoothi Main Makkaar,2h 30m,Not Rated,6.0,4035915.0,['Luv Ranjan'],"['Rahul Mody', 'Luv Ranjan']","['Ranbir Kapoor', 'Shraddha Kapoor', 'Anubhav Singh Bassi']",Romantic Comedy,['India'],"['Valldemosa, Palma de Mallorca, Spain']","['Hindi', 'English']",
