Title,Duration,MPA,Rating,grossWorldWide,directors,writers,stars,genres,countries_origin,filming_locations,Languages,release_date
Lightyear,1h 45m,PG,6.1,226425420.0,['Angus MacLane'],"['Angus MacLane', 'Matthew Aldrich', 'Jason Headley']","['Chris Evans', 'Keke Palmer', 'Peter Sohn']",Time Travel,"['United States', 'Canada']","['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']",['English'],
Lightyear,1h 45m,PG,6.1,226425420.0,['Angus MacLane'],"['Angus MacLane', 'Matthew Aldrich', 'Jason Headley']","['Chris Evans', 'Keke Palmer', 'Peter Sohn']",Comedy,"['United States', 'Canada']","['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']",['English'],
Lightyear,1h 45m,PG,6.1,226425420.0,['Angus MacLane'],"['Angus MacLane', 'Matthew Aldrich', 'Jason Headley']","['Chris Evans', 'Keke Palmer', 'Peter Sohn']",Family,"['United States', 'Canada']","['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']",['English'],
A Man Called Otto,2h 6m,PG-13,7.5,113360085.0,['Marc Forster'],"['Fredrik Backman', 'Hannes Holm', 'David Magee']","['Tom Hanks', 'Mariana Treviño', 'Rachel Keller']",Comedy,"['United States', 'Sweden', 'Canada', 'Ireland', 'United Kingdom']","['Central Union Terminal, Toledo, Ohio, USA']","['English', 'Spanish']",
The Bob's Burgers Movie,1h 42m,PG-13,7.0,34148750.0,"['Loren Bouchard', 'Bernard Derriman']","['Loren Bouchard', 'Nora Smith', 'Tony Gennaro']","['H. Jon Benjamin', 'Kristen Schaal', 'Dan Mintz']",Quirky Comedy,['United States'],[],"['English', 'German']",
The Bob's Burgers Movie,1h 42m,PG-13,7.0,34148750.0,"['Loren Bouchard', 'Bernard Derriman']","['Loren Bouchard', 'Nora Smith', 'Tony Gennaro']","['H. Jon Benjamin', 'Kristen Schaal', 'Dan Mintz']",Adventure,['United States'],[],"['English', 'German']",
2000 Mules,1h 29m,nan,5.1,1465513.0,"[""Debbie D'Souza"", ""Dinesh D'Souza"", 'Bruce Schooley']","[""Debbie D'Souza"", ""Dinesh D'Souza"", 'Bruce Schooley']","[""Dinesh D'Souza"", 'Catherine Engelbrecht', 'Gregg Phillips']",Documentary,['United States'],[],['English'],
Turning Red,1h 40m,PG,7.0,21813358.0,['Domee Shi'],"['Domee Shi', 'Julia Cho', 'Sarah Streicher']","['Rosalie Chiang', 'Sandra Oh', 'Ava Morse']",Computer Animation,"['United States', 'Canada']","['Toronto, Ontario, Canada']","['English', 'Cantonese', 'Korean']",
It Ain't Over,1h 39m,PG,8.2,705355.0,['Sean Mullin'],['Sean Mullin'],"['Andy Andres', 'Roger Angell', 'Marty Appel']",Sport,['United States'],[],['English'],
Inspector Sun,1h 28m,PG,5.2,3693692.0,['Julio Soto Gurpide'],"['Toby Davies', 'David Freedman', 'Rocco Pucillo']","['Jesús Barreda', 'Andrea Villaverde', 'Catherina Martínez']",Mystery,"['Spain', 'United States']","['Tenerife, Canary Islands, Spain']","['Spanish', 'French', 'English']",
Hundreds of Beavers,1h 48m,nan,7.7,774358.0,['Mike Cheslik'],"['Mike Cheslik', 'Ryland Brickson Cole Tews']","['Ryland Brickson Cole Tews', 'Olivia Graves', 'Doug Mancheski']",Dark Comedy,['United States'],"['Wisconsin, USA']",['English'],
2022 Oscar Nominated Short Films: Live Action,2h,R,6.8,600549.0,[],[],"['Taalaikan Abazova', 'Kanat Abdahmanov', 'Riz Ahmed']",Drama,['United States'],[],[],
Joyland,2h 6m,nan,7.6,1164351.0,['Saim Sadiq'],"['Saim Sadiq', 'Maggie Briggs']","['Ali Junejo', 'Rasti Farooq', 'Alina Khan']",Comedy,"['Pakistan', 'United States']",[],"['Punjabi', 'Urdu']",
When You Finish Saving the World,1h 28m,R,5.6,196920.0,['Jesse Eisenberg'],['Jesse Eisenberg'],"['Julianne Moore', 'Finn Wolfhard', 'Billy Bryk']",Satire,['United States'],"['Albuquerque, New Mexico, USA']",['English'],
Lakota Nation vs. United States,2h,PG-13,7.9,89101.0,"['Jesse Short Bull', 'Laura Tomaselli']","['Benjamin Hedin', 'Phil Pinto', 'Jesse Short Bull']","['Nick Tilsen', 'Nick Estes', 'Mary Kathryn Nagle']",Documentary,['United States'],[],['English'],
Decibel,1h 50m,nan,6.1,7212471.0,['In-ho Hwang'],"['In-ho Hwang', 'Jin-hoon Lee']","['Kim Rae-won', 'Park Byeong-eun', 'Jo Dal-hwan']",Action,['South Korea'],[],['Korean'],
Decibel,1h 50m,nan,6.1,7212471.0,['In-ho Hwang'],"['In-ho Hwang', 'Jin-hoon Lee']","['Kim Rae-won', 'Park Byeong-eun', 'Jo Dal-hwan']",Drama,['South Korea'],[],['Korean'],
Fireheart,1h 32m,TV-PG,6.2,6245634.0,"['Theodore Ty', 'Laurent Zeitoun']","['Laurent Zeitoun', 'Jennica Harper', 'Lisa Hunter']","['Alice Pol', 'Vincent Cassel', 'Valérie Lemercier']",Adventure,"['France', 'Canada', 'United Kingdom']",[],"['English', 'Spanish']",
The Divine Protector: Master Salt Begins,2h,PG-13,4.0,4720432.0,['Hiroshi Akabane'],"['Sayaka Okawa', 'Ryuho Okawa', 'Shio Okawa']","['Rin Kijima', 'Saya Fukunaga', 'Mariya Suzuki']",Thriller,['Japan'],[],['Japanese'],
Bad Axe,1h 40m,nan,7.5,20696.0,['David Siev'],[],"['Skyler Janssen', 'Michael Meinhold', 'Chun Siev']",Documentary,['United States'],"[""Rachel's, 754 N Van Dyke Rd, Bad Axe, MI, USA""]",['English'],
Project Wolf Hunting,2h 2m,nan,6.0,3872374.0,['Hongsun Kim'],['Hongsun Kim'],"['Seo In-guk', 'Jang Dong-yoon', 'Jung So-min']",Monster Horror,['South Korea'],['Singapore'],"['Korean', 'Japanese', 'Filipino', 'English']",
Project Wolf Hunting,2h 2m,nan,6.0,3872374.0,['Hongsun Kim'],['Hongsun Kim'],"['Seo In-guk', 'Jang Dong-yoon', 'Jung So-min']",Serial Killer,['South Korea'],['Singapore'],"['Korean', 'Japanese', 'Filipino', 'English']",
The Greatest Beer Run Ever,2h 6m,R,6.8,nan,['Peter Farrelly'],"['Peter Farrelly', 'Brian Hayes Currie', 'Pete Jones']","['Zac Efron', 'Russell Crowe', 'Jake Picking']",Adventure,['United States'],"['Bangkok, Thailand']",['English'],
Bhool Bhulaiyaa 2,2h 23m,nan,5.7,18307258.0,['Anees Bazmee'],"['Aakash Kaushik', 'Farhad Samji']","['Tabu', 'Kartik Aaryan', 'Kiara Advani']",Supernatural Horror,['India'],[],['Hindi'],
Avatar: The Way of Water,3h 12m,PG-13,7.5,2320250281.0,['James Cameron'],"['James Cameron', 'Rick Jaffa', 'Amanda Silver']","['Sam Worthington', 'Zoe Saldana', 'Sigourney Weaver']",Sci-Fi Epic,['United States'],"['Stone Street Studios, Wellington, New Zealand']",['English'],
The Batman,2h 56m,PG-13,7.8,772319315.0,['Matt Reeves'],"['Matt Reeves', 'Peter Craig', 'Bob Kane']","['Robert Pattinson', 'Zoë Kravitz', 'Jeffrey Wright']",Action Epic,['United States'],"['Necropolis Cemetery, Glasgow, Scotland, UK']","['English', 'Spanish', 'Latin', 'Italian']",
Ambulance,2h 16m,R,6.1,52303589.0,['Michael Bay'],"['Chris Fedak', 'Laurits Munch-Petersen', 'Lars Andreas Pedersen']","['Jake Gyllenhaal', 'Yahya Abdul-Mateen II', 'Eiza González']",Heist,"['United States', 'Japan']","['Grand Central Market - 317 S. Broadway, Downtown, Los Angeles, California, USA']","['English', 'Spanish', 'Cantonese']",
Ambulance,2h 16m,R,6.1,52303589.0,['Michael Bay'],"['Chris Fedak', 'Laurits Munch-Petersen', 'Lars Andreas Pedersen']","['Jake Gyllenhaal', 'Yahya Abdul-Mateen II', 'Eiza González']",Crime,"['United States', 'Japan']","['Grand Central Market - 317 S. Broadway, Downtown, Los Angeles, California, USA']","['English', 'Spanish', 'Cantonese']",
Terrifier 2,2h 18m,Not Rated,6.1,15741780.0,['Damien Leone'],['Damien Leone'],"['Lauren LaVera', 'David Howard Thornton', 'Elliott Fullam']",Slasher Horror,['United States'],"[""QXT's Night Club - 248 Mulberry St, Newark, New Jersey, USA""]",['English'],
Terrifier 2,2h 18m,Not Rated,6.1,15741780.0,['Damien Leone'],['Damien Leone'],"['Lauren LaVera', 'David Howard Thornton', 'Elliott Fullam']",Supernatural Horror,['United States'],"[""QXT's Night Club - 248 Mulberry St, Newark, New Jersey, USA""]",['English'],
Orphan: First Kill,1h 39m,R,5.9,37083743.0,['William Brent Bell'],"['David Coggeshall', 'David Leslie Johnson-McGoldrick', 'Alex Mace']","['Isabelle Fuhrman', 'Julia Stiles', 'Rossif Sutherland']",Psychological Drama,"['Canada', 'United States']","['1015 Wellington Crescent, Winnipeg, Manitoba, Canada']","['English', 'Estonian', 'French', 'Italian']",
Jeepers Creepers: Reborn,1h 28m,R,2.6,6175213.0,['Timo Vuorensola'],"['Jake Seal', 'Sean-Michael Argo']","['Jarreau Benjamin', 'Sydney Craven', 'Imran Adams']",Thriller,"['United States', 'United Kingdom']","['Black Hangar Studios, Lasham, Alton GU34 5SR, United Kingdom']",['English'],
Mr. Malcolm's List,1h 57m,PG,6.0,2024507.0,['Emma Holly Jones'],['Suzanne Allain'],"['Freida Pinto', 'Sope Dirisu', 'Oliver Jackson-Cohen']",Feel-Good Romance,"['United Kingdom', 'United States', 'Ireland']",['Ireland'],"['English', 'Japanese', 'Welsh', 'Korean']",
Deep in the Heart: A Texas Wildlife Story,1h 41m,PG,7.6,480240.0,['Ben Masters'],['Ben Masters'],['Matthew McConaughey'],Nature Documentary,['United States'],"['Texas, USA']",['English'],
Deep in the Heart: A Texas Wildlife Story,1h 41m,PG,7.6,480240.0,['Ben Masters'],['Ben Masters'],['Matthew McConaughey'],Documentary,['United States'],"['Texas, USA']",['English'],
Alienoid,2h 22m,Not Rated,6.3,12109608.0,['Dong-hoon Choi'],['Dong-hoon Choi'],"['Ryu Jun-yeol', 'Kim Woo-bin', 'Kim Tae-ri']",Action,['South Korea'],[],['Korean'],
Lonely Castle in the Mirror,1h 56m,Not Rated,6.9,6898917.0,['Keiichi Hara'],"['Miho Maruo', 'Mizuki Tsujimura']","['Ami Tôma', 'Mana Ashida', 'Yûki Kaji']",Anime,['Japan'],[],['Japanese'],
Lonely Castle in the Mirror,1h 56m,Not Rated,6.9,6898917.0,['Keiichi Hara'],"['Miho Maruo', 'Mizuki Tsujimura']","['Ami Tôma', 'Mana Ashida', 'Yûki Kaji']",Adventure,['Japan'],[],['Japanese'],
The Night of the 12th,1h 55m,nan,7.0,3842534.0,['Dominik Moll'],"['Gilles Marchand', 'Dominik Moll', 'Pauline Guéna']","['Bastien Bouillon', 'Bouli Lanners', 'Théo Cholbi']",Cop Drama,"['France', 'Belgium']","['Col du Glandon, Saint-Colomban-des-Villards, Savoie, France']","['French', 'English']",
Only in Theaters,1h 34m,nan,7.3,35093.0,['Raphael Sbarge'],[],"['Allison Anders', 'Toni Basil', 'Cameron Crowe']",Documentary,['United States'],[],['English'],
Ernest and Celestine: A Trip to Gibberitia,1h 20m,Not Rated,7.0,4254708.0,"['Julien Chheng', 'Jean-Christophe Roger']","['Agnès Bidaud', 'Didier Brunner', 'Guillaume Mautalent']","['Lambert Wilson', 'Pauline Brunner', 'Michel Lerousseau']",Adventure,"['France', 'Luxembourg', 'Belgium']",[],['French'],
Christmas in Paradise,1h 29m,PG,3.6,nan,['Philippe Martinez'],"['Philippe Martinez', 'Megan Brown Martinez']","['Kelsey Grammer', 'Elizabeth Hurley', 'Billy Ray Cyrus']",Comedy,['United States'],['St. Kitts and Nevis'],['English'],
Luck,1h 45m,G,6.4,nan,"['Peggy Holmes', 'Javier Abad']","['Kiel Murray', 'Jonathan Aibel', 'Glenn Berger']","['Eva Noblezada', 'Simon Pegg', 'Jane Fonda']",Family,"['United States', 'Spain']",[],['English'],
What Remains,2h 6m,nan,5.1,nan,['Ran Huang'],"['Megan Everett-Skarsgard', 'Ran Huang']","['Stellan Skarsgård', 'Andrea Riseborough', 'Gustaf Skarsgård']",Drama,"['China', 'Finland', 'United Kingdom', 'United States']","['Paimio, Finland']",['English'],
Texas Chainsaw Massacre,1h 21m,R,4.7,nan,['David Blue Garcia'],"['Chris Thomas Devlin', 'Fede Alvarez', 'Rodo Sayagues']","['Sarah Yarkin', 'Elsie Fisher', 'Mark Burnham']",Slasher Horror,['United States'],"['Sofia, Bulgaria']",['English'],
Texas Chainsaw Massacre,1h 21m,R,4.7,nan,['David Blue Garcia'],"['Chris Thomas Devlin', 'Fede Alvarez', 'Rodo Sayagues']","['Sarah Yarkin', 'Elsie Fisher', 'Mark Burnham']",Crime,['United States'],"['Sofia, Bulgaria']",['English'],
Against the Ice,1h 42m,TV-MA,6.5,nan,['Peter Flinth'],"['Nikolaj Coster-Waldau', 'Joe Derrick', 'Ejnar Mikkelsen']","['Nikolaj Coster-Waldau', 'Joe Cole', 'Heida Reed']",Quest,"['Iceland', 'Denmark']",['Iceland'],['English'],
Against the Ice,1h 42m,TV-MA,6.5,nan,['Peter Flinth'],"['Nikolaj Coster-Waldau', 'Joe Derrick', 'Ejnar Mikkelsen']","['Nikolaj Coster-Waldau', 'Joe Cole', 'Heida Reed']",Survival,"['Iceland', 'Denmark']",['Iceland'],['English'],
Black Adam,2h 5m,PG-13,6.2,393452111.0,['Jaume Collet-Serra'],"['Adam Sztykiel', 'Rory Haines', 'Sohrab Noshirvani']","['Dwayne Johnson', 'Aldis Hodge', 'Pierce Brosnan']",Fantasy,"['United States', 'Canada', 'New Zealand', 'Hungary']","['Atlanta, Georgia, USA']",['English'],
Black Adam,2h 5m,PG-13,6.2,393452111.0,['Jaume Collet-Serra'],"['Adam Sztykiel', 'Rory Haines', 'Sohrab Noshirvani']","['Dwayne Johnson', 'Aldis Hodge', 'Pierce Brosnan']",Sci-Fi,"['United States', 'Canada', 'New Zealand', 'Hungary']","['Atlanta, Georgia, USA']",['English'],
The Woman King,2h 15m,PG-13,6.9,97562514.0,['Gina Prince-Bythewood'],"['Dana Stevens', 'Maria Bello']","['Viola Davis', 'Thuso Mbedu', 'Lashana Lynch']",Action Epic,"['United States', 'South Africa', 'Ireland']",['Benin'],"['English', 'Portuguese', 'Fon']",
The Woman King,2h 15m,PG-13,6.9,97562514.0,['Gina Prince-Bythewood'],"['Dana Stevens', 'Maria Bello']","['Viola Davis', 'Thuso Mbedu', 'Lashana Lynch']",Historical Epic,"['United States', 'South Africa', 'Ireland']",['Benin'],"['English', 'Portuguese', 'Fon']",
The Bob's Burgers Movie,1h 42m,PG-13,7.0,34148750.0,"['Loren Bouchard', 'Bernard Derriman']","['Loren Bouchard', 'Nora Smith', 'Tony Gennaro']","['H. Jon Benjamin', 'Kristen Schaal', 'Dan Mintz']",Comedy,['United States'],[],"['English', 'German']",
Brahmastra Part One: Shiva,2h 47m,Not Rated,5.6,50164785.0,['Ayan Mukerji'],"['Hussain Dalal', 'Ayan Mukerji']","['Amitabh Bachchan', 'Ranbir Kapoor', 'Alia Bhatt']",Action Epic,"['India', 'United Kingdom', 'United States']","['Sikkim, India']","['Hindi', 'English']",
That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,1h 54m,PG-13,6.9,11628645.0,['Yasuhito Kikuchi'],"['Kazuyuki Fudeyasu', 'Fuse', 'Yasuki Kawakami']","['Miho Okasaki', 'Yuma Uchida', 'Fukumoto Riko']",Anime,['Japan'],[],['Japanese'],
Showing Up,1h 47m,R,6.3,1222428.0,['Kelly Reichardt'],"['Jonathan Raymond', 'Kelly Reichardt']","['Michelle Williams', 'Hong Chau', 'André 3000']",Drama,['United States'],"['Portland, Oregon, USA']",['English'],
How to Blow Up a Pipeline,1h 44m,R,6.9,1046811.0,['Daniel Goldhaber'],"['Ariela Barer', 'Jordan Sjol', 'Daniel Goldhaber']","['Ariela Barer', 'Kristine Froseth', 'Lukas Gage']",Thriller,['United States'],"['New Mexico, USA']",['English'],
The Last Rider,1h 38m,PG-13,7.5,240896.0,['Alex Holmes'],['Alex Holmes'],"['Perico Delgado', 'Laurent Fignon', 'Cyrille Guimard']",Sports Documentary,['United Kingdom'],"['Knoxville, USA']","['French', 'English', 'Spanish']",
Deer Camp '86,1h 25m,R,5.5,60140.0,['L. Van Dyke Siboutszen'],"['Bo Hansen', 'Riley Taurus']","['Noah LaLonde', 'Jay J. Bidwell', 'Arthur Cartwright']",Thriller,['United States'],"['Scottville, Michigan, USA']",['English'],
Wolf Pack,1h 45m,nan,4.7,23617.0,['Michael Chiang'],['Michael Chiang'],"['Jin Zhang', 'Aarif Lee', 'Luxia Jiang']",Thriller,['China'],[],['Mandarin'],
Flux Gourmet,1h 51m,Not Rated,5.8,80767.0,['Peter Strickland'],['Peter Strickland'],"['Asa Butterfield', 'Gwendoline Christie', 'Ariane Labed']",Horror,"['United Kingdom', 'Hungary', 'United States']",[],"['English', 'Greek', 'German']",
Jethica,1h 12m,nan,5.3,3440.0,['Pete Ohs'],"['Andy Faulkner', 'Callie Hernandez', 'Will Madden']","['Callie Hernandez', 'Ashley Denise Robinson', 'Andy Faulkner']",Drama,['United States'],[],['English'],
Carp-e Diem,1h 40m,nan,6.6,3364.0,"['Andrew Arguello', 'MJ Palo']","['Gregory Klino', 'MJ Palo']","['Emily Sweet', 'Nick Josten', 'Lukas Silva']",Comedy,['United States'],"['Shamrock RV Park, 260 E Parr Blvd, Reno, NV, United States']",['English'],
The School for Good and Evil,2h 27m,PG-13,5.9,nan,['Paul Feig'],"['David Magee', 'Paul Feig', 'Soman Chainani']","['Kit Young', 'Sophia Anne Caruso', 'Cate Blanchett']",Fantasy,['United States'],"['Mount Stewart, County Down, Northern Ireland, UK']",['English'],
Entergalactic,1h 33m,TV-MA,7.3,nan,['Fletcher Moules'],"['Kid Cudi', 'Kenya Barris', 'Ian Edelman']","['Kid Cudi', 'Jessica Williams', 'Laura Harrier']",Computer Animation,"['United Kingdom', 'Canada', 'United States']","['New York City, New York, USA']",['English'],
Entergalactic,1h 33m,TV-MA,7.3,nan,['Fletcher Moules'],"['Kid Cudi', 'Kenya Barris', 'Ian Edelman']","['Kid Cudi', 'Jessica Williams', 'Laura Harrier']",Animation,"['United Kingdom', 'Canada', 'United States']","['New York City, New York, USA']",['English'],
