Title,Duration,MPA,Rating,grossWorldWide,directors,writers,stars,genres,countries_origin,filming_locations,Languages,release_date
HIT: The 2nd Case,2h 30m,,7.1,742389.0,['Sailesh Kolanu'],['Sailesh Kolanu'],"['Adivi Sesh', 'Meenaakshi Chaudhary', 'Rao Ramesh']",Crime,['India'],[],['Telugu'],2022
HIT: The 2nd Case,2h 30m,,7.1,742389.0,['Sailesh Kolanu'],['Sailesh Kolanu'],"['Adivi Sesh', 'Meenaakshi Chaudhary', 'Rao Ramesh']",Drama,['India'],[],['Telugu'],2022
HIT: The 2nd Case,2h 30m,,7.1,742389.0,['Sailesh Kolanu'],['Sailesh Kolanu'],"['Adivi Sesh', 'Meenaakshi Chaudhary', 'Rao Ramesh']",Thriller,['India'],[],['Telugu'],2022
Deep in the Heart: A Texas Wildlife Story,1h 41m,PG,7.6,480240.0,['Ben Masters'],['Ben Masters'],['Matthew McConaughey'],Nature Documentary,['United States'],"['Texas, USA']",['English'],2022
Deep in the Heart: A Texas Wildlife Story,1h 41m,PG,7.6,480240.0,['Ben Masters'],['Ben Masters'],['Matthew McConaughey'],Documentary,['United States'],"['Texas, USA']",['English'],2022
The Railway Children Return,1h 39m,PG,5.5,4298731.0,['Morgan Matthews'],"['Daniel Brocklehurst', 'Jemma Rodgers', 'Lionel Jeffries']","['Beau Gadsdon', 'Eden Hamilton', 'Zac Cudby']",Adventure,"['United States', 'United Kingdom']","['Brontë Parsonage Museum, Church Street, Haworth, Keighley, Bradford, West Yorkshire, England, UK']",['English'],2022
The Railway Children Return,1h 39m,PG,5.5,4298731.0,['Morgan Matthews'],"['Daniel Brocklehurst', 'Jemma Rodgers', 'Lionel Jeffries']","['Beau Gadsdon', 'Eden Hamilton', 'Zac Cudby']",Drama,"['United States', 'United Kingdom']","['Brontë Parsonage Museum, Church Street, Haworth, Keighley, Bradford, West Yorkshire, England, UK']",['English'],2022
Unfavorable Odds,1h 20m,PG-13,3.2,86203.0,['Michael A. Pinckney'],"['Corey Toney', 'Edna Janeen White', 'Tony D. White']","['Charles Ambrose', 'Grayson Berry', 'Nathan Blaze']",Drama,['United States'],[],['English'],2022
Unfavorable Odds,1h 20m,PG-13,3.2,86203.0,['Michael A. Pinckney'],"['Corey Toney', 'Edna Janeen White', 'Tony D. White']","['Charles Ambrose', 'Grayson Berry', 'Nathan Blaze']",Romance,['United States'],[],['English'],2022
Only Fools Rush In,2h 8m,,5.6,128846.0,['Han Han'],['Han Han'],"['Haoran Liu', 'Haocun Liu', 'Teng Shen']",Action,['China'],[],['Mandarin'],2022
Daliland,1h 37m,,5.9,508421.0,['Mary Harron'],['John Walsh'],"['Ben Kingsley', 'Barbara Sukowa', 'Christopher Briney']",Docudrama,"['United States', 'France', 'United Kingdom']","['Maison de Salvador Dali, Platja de, Portlligat, Catalogne, Spain']","['English', 'French', 'Spanish']",2022
Daliland,1h 37m,,5.9,508421.0,['Mary Harron'],['John Walsh'],"['Ben Kingsley', 'Barbara Sukowa', 'Christopher Briney']",Biography,"['United States', 'France', 'United Kingdom']","['Maison de Salvador Dali, Platja de, Portlligat, Catalogne, Spain']","['English', 'French', 'Spanish']",2022
Daliland,1h 37m,,5.9,508421.0,['Mary Harron'],['John Walsh'],"['Ben Kingsley', 'Barbara Sukowa', 'Christopher Briney']",Drama,"['United States', 'France', 'United Kingdom']","['Maison de Salvador Dali, Platja de, Portlligat, Catalogne, Spain']","['English', 'French', 'Spanish']",2022
Revoir Paris,1h 45m,,6.9,3673676.0,['Alice Winocour'],"['Jean-Stéphane Bron', 'Marcia Romano', 'Alice Winocour']","['Virginie Efira', 'Benoît Magimel', 'Grégoire Colin']",Crime,['France'],"['Paris, France']","['French', 'Russian', 'English', 'Spanish']",2022
Revoir Paris,1h 45m,,6.9,3673676.0,['Alice Winocour'],"['Jean-Stéphane Bron', 'Marcia Romano', 'Alice Winocour']","['Virginie Efira', 'Benoît Magimel', 'Grégoire Colin']",Drama,['France'],"['Paris, France']","['French', 'Russian', 'English', 'Spanish']",2022
Revoir Paris,1h 45m,,6.9,3673676.0,['Alice Winocour'],"['Jean-Stéphane Bron', 'Marcia Romano', 'Alice Winocour']","['Virginie Efira', 'Benoît Magimel', 'Grégoire Colin']",Thriller,['France'],"['Paris, France']","['French', 'Russian', 'English', 'Spanish']",2022
School of Magical Animals 2,1h 43m,PG,5.9,19686382.0,['Sven Unterwaldt Jr.'],"['Margit Auer', 'Thorsten Näter', 'Sven Unterwaldt Jr.']","['Emilia Maier', 'Loris Sichrovsky', 'Lilith Julie Johna']",Family,['Germany'],[],['German'],2022
School of Magical Animals 2,1h 43m,PG,5.9,19686382.0,['Sven Unterwaldt Jr.'],"['Margit Auer', 'Thorsten Näter', 'Sven Unterwaldt Jr.']","['Emilia Maier', 'Loris Sichrovsky', 'Lilith Julie Johna']",Romance,['Germany'],[],['German'],2022
God's Creatures,1h 40m,R,6.0,297597.0,"['Saela Davis', 'Anna Rose Holmer']","['Shane Crowley', ""Fodhla Cronin O'Reilly""]","['Seán T. Ó Meallaigh', 'Paul Mescal', 'Emily Watson']",Psychological Drama,"['Ireland', 'United Kingdom', 'United States']","['Donegal, Ireland']",['English'],2022
The Cherry Bushido,2h 5m,PG-13,,5122729.0,['Hiroshi Akabane'],"['Sayaka Okawa', 'Ryuho Okawa']","['Fumika Shimizu', 'Hiroaki Tanaka', 'Rin Kijima']",Drama,['Japan'],[],['Japanese'],2022
The Cherry Bushido,2h 5m,PG-13,,5122729.0,['Hiroshi Akabane'],"['Sayaka Okawa', 'Ryuho Okawa']","['Fumika Shimizu', 'Hiroaki Tanaka', 'Rin Kijima']",Fantasy,['Japan'],[],['Japanese'],2022
Ernest and Celestine: A Trip to Gibberitia,1h 20m,Not Rated,7.0,4254708.0,"['Julien Chheng', 'Jean-Christophe Roger']","['Agnès Bidaud', 'Didier Brunner', 'Guillaume Mautalent']","['Lambert Wilson', 'Pauline Brunner', 'Michel Lerousseau']",Adventure,"['France', 'Luxembourg', 'Belgium']",[],['French'],2022
Petrol,1h 35m,,6.0,6785.0,['Alena Lodkina'],['Alena Lodkina'],"['Emmett Aldred', 'Daniel Aloisio', 'Kit Brady-Brown']",Drama,['Australia'],"['Melbourne, Victoria, Australia']",['English'],2022
Petrol,1h 35m,,6.0,6785.0,['Alena Lodkina'],['Alena Lodkina'],"['Emmett Aldred', 'Daniel Aloisio', 'Kit Brady-Brown']",Mystery,['Australia'],"['Melbourne, Victoria, Australia']",['English'],2022
Petrol,1h 35m,,6.0,6785.0,['Alena Lodkina'],['Alena Lodkina'],"['Emmett Aldred', 'Daniel Aloisio', 'Kit Brady-Brown']",Thriller,['Australia'],"['Melbourne, Victoria, Australia']",['English'],2022
Love Life,2h 3m,,6.9,693797.0,['Kôji Fukada'],"['Kôji Fukada', 'Akiko Yano']","['Win Morisaki', 'Fumino Kimura', 'Tomorô Taguchi']",Drama,"['Japan', 'France']","['Tokyo, Japan']","['Japanese', 'Korean', 'Korean Sign Language']",2022
Lowndes County and the Road to Black Power,1h 30m,,7.9,6603.0,"['Geeta Gandbhir', 'Sam Pollard']","['Vann R. Newkirk II', 'Dema Paxton Fofang']","['Ella Baker', 'Stokely Carmichael', 'Courtland Cox']",Documentary,['United States'],[],['English'],2022
Signs of Love,1h 38m,Not Rated,5.6,6538.0,['Clarence Fuller'],['Clarence Fuller'],"['Rosanna Arquette', 'Dylan Penn', 'Hopper Penn']",Drama,['United States'],"['Philadelphia Pennsylvania, USA']",[],2022
The Gray Man,2h 2m,PG-13,6.5,454023.0,"['Joe Russo', 'Anthony Russo']","['Joe Russo', 'Christopher Markus', 'Stephen McFeely']","['Ryan Gosling', 'Chris Evans', 'Ana de Armas']",Thriller,"['United States', 'Czech Republic', 'United Kingdom', 'Canada', 'Thailand', 'Denmark', 'France', 'Cambodia', 'Vietnam']","['Château de Chantilly, France']",['English'],2022
Prey,1h 40m,R,7.1,,['Dan Trachtenberg'],"['Patrick Aison', 'Dan Trachtenberg', 'Jim Thomas']","['Amber Midthunder', 'Dakota Beavers', 'Dane DiLiegro']",Alien Invasion,['United States'],"['Calgary, Alberta, Canada']","['English', 'French']",2022
Prey,1h 40m,R,7.1,,['Dan Trachtenberg'],"['Patrick Aison', 'Dan Trachtenberg', 'Jim Thomas']","['Amber Midthunder', 'Dakota Beavers', 'Dane DiLiegro']",Monster Horror,['United States'],"['Calgary, Alberta, Canada']","['English', 'French']",2022
The Noel Diary,1h 39m,TV-14,6.2,,['Charles Shyer'],"['Charles Shyer', 'Rebecca Connor', 'David Golden']","['Justin Hartley', 'Barrett Doss', 'Bonnie Bedelia']",Romance,['United States'],"['Connecticut, USA']",['English'],2022
This Is Christmas,1h 51m,,7.0,,['Chris Foggin'],['Alastair Galbraith'],"['Alfred Enoch', 'Kaya Scodelario', 'Timothy Spall']",Comedy,['United Kingdom'],"['London, England, UK']",['English'],2022
This Is Christmas,1h 51m,,7.0,,['Chris Foggin'],['Alastair Galbraith'],"['Alfred Enoch', 'Kaya Scodelario', 'Timothy Spall']",Drama,['United Kingdom'],"['London, England, UK']",['English'],2022
Fresh,1h 54m,R,6.7,,['Mimi Cave'],['Lauryn Kahn'],"['Daisy Edgar-Jones', 'Sebastian Stan', 'Jojo T. Gibbs']",Horror,['United States'],"['Vancouver, British Columbia, Canada']",['English'],2022
Fresh,1h 54m,R,6.7,,['Mimi Cave'],['Lauryn Kahn'],"['Daisy Edgar-Jones', 'Sebastian Stan', 'Jojo T. Gibbs']",Thriller,['United States'],"['Vancouver, British Columbia, Canada']",['English'],2022
"Good Luck to You, Leo Grande",1h 37m,R,7.2,9795364.0,['Sophie Hyde'],['Katy Brand'],"['Emma Thompson', 'Daryl McCormack', 'Isabella Laughland']",Comedy,"['United Kingdom', 'United States']","['Opie Street, Norwich, Norfolk, UK']","['English', 'Italian']",2022
Jerry and Marge Go Large,1h 36m,PG-13,6.9,,['David Frankel'],"['Jason Fagone', 'Brad Copeland']","['Bryan Cranston', 'Annette Bening', 'Rainn Wilson']",Biography,['United States'],"['Social Circle, Georgia, USA']",['English'],2022
Jerry and Marge Go Large,1h 36m,PG-13,6.9,,['David Frankel'],"['Jason Fagone', 'Brad Copeland']","['Bryan Cranston', 'Annette Bening', 'Rainn Wilson']",Comedy,['United States'],"['Social Circle, Georgia, USA']",['English'],2022
Jerry and Marge Go Large,1h 36m,PG-13,6.9,,['David Frankel'],"['Jason Fagone', 'Brad Copeland']","['Bryan Cranston', 'Annette Bening', 'Rainn Wilson']",Drama,['United States'],"['Social Circle, Georgia, USA']",['English'],2022
Something from Tiffany's,1h 27m,PG,6.2,,['Daryl Wein'],"['Melissa Hill', 'Tamara Chestna']","['Zoey Deutch', 'Kendrick Sampson', 'Ray Nicholson']",Family,['United States'],"['New York City, New York, USA']",['English'],2022
Something from Tiffany's,1h 27m,PG,6.2,,['Daryl Wein'],"['Melissa Hill', 'Tamara Chestna']","['Zoey Deutch', 'Kendrick Sampson', 'Ray Nicholson']",Romance,['United States'],"['New York City, New York, USA']",['English'],2022
The Adam Project,1h 46m,PG-13,6.7,,['Shawn Levy'],"['Jonathan Tropper', 'T.S. Nowlin', 'Jennifer Flackett']","['Ryan Reynolds', 'Walker Scobell', 'Mark Ruffalo']",Action,['United States'],"['British Columbia, Canada']",['English'],2022
Guillermo del Toro's Pinocchio,1h 57m,PG,7.6,109846.0,"['Guillermo del Toro', 'Mark Gustafson']","['Guillermo del Toro', 'Patrick McHale', 'Carlo Collodi']","['Ewan McGregor', 'David Bradley', 'Gregory Mann']",Adventure,"['United States', 'Mexico', 'France']","['Portland, Oregon, USA']","['English', 'Italian']",2022
Guillermo del Toro's Pinocchio,1h 57m,PG,7.6,109846.0,"['Guillermo del Toro', 'Mark Gustafson']","['Guillermo del Toro', 'Patrick McHale', 'Carlo Collodi']","['Ewan McGregor', 'David Bradley', 'Gregory Mann']",Animation,"['United States', 'Mexico', 'France']","['Portland, Oregon, USA']","['English', 'Italian']",2022
Guillermo del Toro's Pinocchio,1h 57m,PG,7.6,109846.0,"['Guillermo del Toro', 'Mark Gustafson']","['Guillermo del Toro', 'Patrick McHale', 'Carlo Collodi']","['Ewan McGregor', 'David Bradley', 'Gregory Mann']",Drama,"['United States', 'Mexico', 'France']","['Portland, Oregon, USA']","['English', 'Italian']",2022
Prancer: A Christmas Tale,1h 42m,PG,6.1,,['Phil Hawkins'],['Greg Taylor'],"['James Cromwell', 'Darcey Ewart', 'Sarah-Jane Potts']",Drama,['United States'],['Romania'],['English'],2022
Prancer: A Christmas Tale,1h 42m,PG,6.1,,['Phil Hawkins'],['Greg Taylor'],"['James Cromwell', 'Darcey Ewart', 'Sarah-Jane Potts']",Family,['United States'],['Romania'],['English'],2022
Prancer: A Christmas Tale,1h 42m,PG,6.1,,['Phil Hawkins'],['Greg Taylor'],"['James Cromwell', 'Darcey Ewart', 'Sarah-Jane Potts']",Fantasy,['United States'],['Romania'],['English'],2022
Hotel Transylvania 4: Transformania,1h 27m,PG,6.0,,"['Derek Drymon', 'Jennifer Kluska']","['Amos Vernon', 'Nunzio Randazzo', 'Genndy Tartakovsky']","['Andy Samberg', 'Selena Gomez', 'Kathryn Hahn']",Computer Animation,['United States'],[],"['English', 'Spanish', 'Ukrainian']",2022
Hotel Transylvania 4: Transformania,1h 27m,PG,6.0,,"['Derek Drymon', 'Jennifer Kluska']","['Amos Vernon', 'Nunzio Randazzo', 'Genndy Tartakovsky']","['Andy Samberg', 'Selena Gomez', 'Kathryn Hahn']",Supernatural Fantasy,['United States'],[],"['English', 'Spanish', 'Ukrainian']",2022
Hotel Transylvania 4: Transformania,1h 27m,PG,6.0,,"['Derek Drymon', 'Jennifer Kluska']","['Amos Vernon', 'Nunzio Randazzo', 'Genndy Tartakovsky']","['Andy Samberg', 'Selena Gomez', 'Kathryn Hahn']",Adventure,['United States'],[],"['English', 'Spanish', 'Ukrainian']",2022
God's Crooked Lines,2h 34m,TV-MA,7.1,6183535.0,['Oriol Paulo'],"['Oriol Paulo', 'Guillem Clua', 'Lara Sendim']","['Bárbara Lennie', 'Eduard Fernández', 'Loreto Mauleón']",Mystery,"['Spain', 'France']","['Barcelona, Catalonia, Spain']",['Spanish'],2022
God's Crooked Lines,2h 34m,TV-MA,7.1,6183535.0,['Oriol Paulo'],"['Oriol Paulo', 'Guillem Clua', 'Lara Sendim']","['Bárbara Lennie', 'Eduard Fernández', 'Loreto Mauleón']",Thriller,"['Spain', 'France']","['Barcelona, Catalonia, Spain']",['Spanish'],2022
Luck,1h 45m,G,6.4,,"['Peggy Holmes', 'Javier Abad']","['Kiel Murray', 'Jonathan Aibel', 'Glenn Berger']","['Eva Noblezada', 'Simon Pegg', 'Jane Fonda']",Computer Animation,"['United States', 'Spain']",[],['English'],2022
Sita Ramam,2h 43m,,8.5,2208029.0,['Hanu Raghavapudi'],"['Hanu Raghavapudi', 'Jay Krishna', 'Raj Kumar Kandamudi']","['Dulquer Salmaan', 'Mrunal Thakur', 'Rashmika Mandanna']",Romance,['India'],"['Modhera Sun Temple, Modhera, Mehsana, Gujarat, India']",['Telugu'],2022
The Sea Beast,1h 55m,PG,7.0,,['Chris Williams'],"['Chris Williams', 'Nell Benjamin', 'Sam Stratton']","['Karl Urban', 'Zaris-Angel Hator', 'Jared Harris']",Adventure Epic,['United States'],[],"['English', 'Persian']",2022
The Sea Beast,1h 55m,PG,7.0,,['Chris Williams'],"['Chris Williams', 'Nell Benjamin', 'Sam Stratton']","['Karl Urban', 'Zaris-Angel Hator', 'Jared Harris']",Computer Animation,['United States'],[],"['English', 'Persian']",2022
What's Love Got to Do with It?,1h 48m,PG-13,6.3,11065050.0,['Shekhar Kapur'],['Jemima Khan'],"['Mim Shaikh', 'Iman Boujelouah', 'Lily James']",Romance,"['United Kingdom', 'France', 'India', 'United States']",[],"['English', 'Urdu', 'Arabic']",2022
Against the Ice,1h 42m,TV-MA,6.5,,['Peter Flinth'],"['Nikolaj Coster-Waldau', 'Joe Derrick', 'Ejnar Mikkelsen']","['Nikolaj Coster-Waldau', 'Joe Cole', 'Heida Reed']",Quest,"['Iceland', 'Denmark']",['Iceland'],['English'],2022
Against the Ice,1h 42m,TV-MA,6.5,,['Peter Flinth'],"['Nikolaj Coster-Waldau', 'Joe Derrick', 'Ejnar Mikkelsen']","['Nikolaj Coster-Waldau', 'Joe Cole', 'Heida Reed']",Survival,"['Iceland', 'Denmark']",['Iceland'],['English'],2022
Slumberland,1h 57m,PG,6.7,,['Francis Lawrence'],"['David Guion', 'Michael Handelman']","['Jason Momoa', 'Marlow Barkley', ""Chris O'Dowd""]",Adventure Epic,['United States'],"['Toronto, Ontario, Canada']",['English'],2022
Slumberland,1h 57m,PG,6.7,,['Francis Lawrence'],"['David Guion', 'Michael Handelman']","['Jason Momoa', 'Marlow Barkley', ""Chris O'Dowd""]",Fantasy Epic,['United States'],"['Toronto, Ontario, Canada']",['English'],2022
Slumberland,1h 57m,PG,6.7,,['Francis Lawrence'],"['David Guion', 'Michael Handelman']","['Jason Momoa', 'Marlow Barkley', ""Chris O'Dowd""]",Adventure,['United States'],"['Toronto, Ontario, Canada']",['English'],2022
Mr. Harrigan's Phone,1h 44m,PG-13,6.0,,['John Lee Hancock'],"['John Lee Hancock', 'Stephen King']","['Donald Sutherland', 'Jaeden Martell', 'Joe Tippett']",Mystery,['United States'],"['Fairfield, Connecticut, USA']",['English'],2022
American Dreamer,1h 38m,R,6.0,17190.0,['Paul Dektor'],"['Theodore Melfi', 'Christopher Wehner']","['Peter Dinklage', 'Shirley MacLaine', 'Kimberly Quinn']",Comedy,['United States'],"['Victoria, British Columbia, Canada']",['English'],2022
The Apology,1h 32m,,5.2,,['Alison Locke'],['Alison Locke'],"['Anna Gunn', 'Linus Roache', 'Janeane Garofalo']",Crime,['United States'],"['Wisconsin, USA']",['English'],2022
Corner Office,1h 41m,PG-13,6.1,10456.0,['Joachim Back'],"['Ted Kupper', 'Jonas Karlsson']","['Jon Hamm', 'Danny Pudi', 'Sarah Gadon']",Mystery,['United States'],"['Simon Fraser University, Burnaby, British Columbia, Canada']",['English'],2022
Drishyam 2,2h 20m,,8.2,2973347.0,['Abhishek Pathak'],"['Jeethu Joseph', 'Aamil Keeyan Khan', 'Abhishek Pathak']","['Ajay Devgn', 'Akshaye Khanna', 'Tabu']",Suspense Mystery,['India'],"['Goa, India']","['Hindi', 'English']",2022
Drishyam 2,2h 20m,,8.2,2973347.0,['Abhishek Pathak'],"['Jeethu Joseph', 'Aamil Keeyan Khan', 'Abhishek Pathak']","['Ajay Devgn', 'Akshaye Khanna', 'Tabu']",Crime,['India'],"['Goa, India']","['Hindi', 'English']",2022
Soft & Quiet,1h 32m,R,6.2,2976.0,['Beth de Araújo'],['Beth de Araújo'],"['Stefanie Estes', 'Olivia Luccardi', 'Dana Millican']",Thriller,['United States'],"['Inverness Elementary School, Inverness, California, USA']",['English'],2022
In from the Side,2h 14m,Unrated,6.7,52885.0,['Matt Carter'],"['Matt Carter', 'Adam Silver']","['Alexander Lincoln', 'Alexander King', 'William Hearle']",Drama,['United Kingdom'],"['54 Kennington Rd, London, UK']",['English'],2022
In from the Side,2h 14m,Unrated,6.7,52885.0,['Matt Carter'],"['Matt Carter', 'Adam Silver']","['Alexander Lincoln', 'Alexander King', 'William Hearle']",Romance,['United Kingdom'],"['54 Kennington Rd, London, UK']",['English'],2022
Swallowed,1h 36m,R,5.3,,['Carter Smith'],['Carter Smith'],"['Cooper Koch', 'Jena Malone', 'Mark Patton']",Body Horror,['United States'],[],['English'],2022
Swallowed,1h 36m,R,5.3,,['Carter Smith'],['Carter Smith'],"['Cooper Koch', 'Jena Malone', 'Mark Patton']",Horror,['United States'],[],['English'],2022
Swallowed,1h 36m,R,5.3,,['Carter Smith'],['Carter Smith'],"['Cooper Koch', 'Jena Malone', 'Mark Patton']",Thriller,['United States'],[],['English'],2022
